age,monthly_income,employment_type,digital_txn_count,bill_payment_score,mobile_usage_score,repayment_status
26,8932,0,60,0.3223550934061763,0.9008798989881812,0
46,52363,2,49,0.6520146153391313,0.3252382321067103,1
47,50809,1,121,0.7081516877406011,0.732796719691153,1
28,43328,1,174,0.7786746648941558,0.7364169117764491,1
39,41784,2,0,0.5639244579209632,0.018349876454093472,0
21,28723,0,184,0.4024551782789696,0.3610596982781952,1
49,5719,2,37,0.9670159887989729,0.019432672408497886,0
55,5074,2,189,0.6113307533028527,0.9970920176102486,0
34,31498,1,78,0.7285652116332708,0.122196761829238,1
55,36345,0,88,0.34498284569587834,0.5428108956481094,0
40,25541,2,197,0.6699491810030801,0.7905562387626373,1
33,50929,0,81,0.2577976621641259,0.20126360226089246,0
58,39917,1,192,0.24509691752863616,0.48505266809547265,0
28,31028,0,189,0.7147222018094264,0.6074287609211508,1
40,34545,1,183,0.5213947362629351,0.16020475439554538,1
53,19033,0,66,0.6832766104223897,0.7785554599115385,1
46,36673,2,16,0.2694384907480917,0.2993364571893653,0
59,35974,1,126,0.5987233410567304,0.21102307633884032,1
41,28097,2,111,0.44393364970311255,0.5582887464374169,1
29,41975,1,135,0.5969602868455279,0.4103136276429379,1
44,32608,0,59,0.29087973224421937,0.9202859446364178,0
57,28525,0,39,0.7154509636491239,0.880062698198154,1
37,20043,1,88,0.8059293661594655,0.4833506633888832,1
44,46846,1,189,0.25991647385772365,0.35926377472559756,0
41,16725,1,40,0.30062055985564207,0.3255179816312652,0
59,41704,0,139,0.661154269719093,0.2675636230815074,1
59,47075,1,114,0.6955851743035442,0.5445478537124773,1
33,55227,1,99,0.7040996843974501,0.8049786047345435,1
31,58028,2,116,0.6826985047758368,0.31075660820355777,1
39,42383,1,181,0.3928077169525388,0.1900940896880815,0
31,34483,2,88,0.39485367440367836,0.4754838061832868,0
33,12265,2,92,0.25481762364438143,0.06903441679766653,0
21,27763,2,138,0.15683369989636298,0.7012790061297068,0
39,15116,0,59,0.6925773793969057,0.5183582663019336,1
32,20733,2,67,0.09318878597231284,0.49637480797285416,0
28,51660,1,77,0.9377922867867816,0.3004453795500225,1
28,30502,0,45,0.8266863036714514,0.9046734375317367,1
32,42420,0,37,0.8575057399572561,0.0904862918495527,1
53,48241,0,188,0.9066688146151902,0.8698240088870314,1
46,14247,0,16,0.4086049707232401,0.37670520241592265,0
59,28840,0,65,0.846700723350401,0.8806235159750223,1
48,26058,0,199,0.15806130029164933,0.7287614583323836,0
25,54693,0,35,0.021641794608235676,0.1041707266620383,0
28,39929,2,73,0.7848913946638502,0.8315362865093536,1
45,23635,1,6,0.0747966479969393,0.6821768336995051,0
47,30628,1,15,0.9885246673259216,0.03230191291534845,1
43,36362,2,13,0.674796429601556,0.13370268210966996,1
50,25953,2,79,0.7534497102421055,0.6356280558356951,1
43,24128,0,24,0.24580385627786594,0.6626005028802849,0
40,52356,0,104,0.6738653939196881,0.746651432837595,1
38,17061,2,3,0.04321993725495721,0.7202454007749819,0
38,11041,0,156,0.8378257199236009,0.6595199546699549,0
22,17673,1,126,0.16962409303157244,0.7662389017464225,0
24,26059,1,55,0.6973580668337706,0.5750857058923728,1
50,39328,0,5,0.22448050123272834,0.2607913855244549,0
53,49722,0,128,0.06845316942604274,0.9123766137307182,0
56,22548,0,166,0.4814936785493943,0.01821403093197793,1
38,20078,1,128,0.16928621027278945,0.3665617198714902,0
57,10419,0,114,0.7294439883265498,0.7288702930971633,0
39,40490,2,190,0.23756584338348485,0.4271560411496743,0
48,15550,0,56,0.34247255623582884,0.02483440748001431,0
40,54622,2,194,0.5674392512644729,0.06598090311621319,1
53,35337,0,64,0.2849682775773116,0.6486373691382886,0
32,6468,0,64,0.37798811620996164,0.9648645994052997,0
35,29309,1,102,0.8156217710403867,0.5518636358344989,1
59,5808,2,20,0.1792098495610257,0.5067578180237691,0
22,29747,2,157,0.08220158948193368,0.31832521305626726,0
49,11719,2,32,0.3283577851330193,0.25669067386606315,0
30,21363,1,175,0.42437676701387816,0.020984981756284715,1
22,33718,2,21,0.5426592821365677,0.27295486764047117,1
31,33801,1,181,0.37242369617500704,0.4491104408652524,0
33,48359,0,109,0.7899117002228051,0.19794978304895017,1
30,42841,0,3,0.03931948766847326,0.08734798848142922,0
34,13012,2,182,0.43176753819855795,0.7177278672546026,0
38,23029,0,171,0.3822559146564046,0.8946202690680671,0
29,51660,0,139,0.647578490806859,0.9367720696870856,1
59,46017,2,73,0.966276251897396,0.6179987284969893,1
48,55281,0,118,0.5103754066288622,0.052774582599281805,1
23,52915,2,179,0.9868768469417205,0.7408626299617734,1
40,55505,2,92,0.30224939491319747,0.11009530526188638,0
26,5767,0,64,0.030868132542461013,0.6697481176878239,0
47,8895,0,64,0.16566316747641274,0.7793658357478758,0
22,57606,0,9,0.3951248847745673,0.7258647108264727,0
49,47968,0,145,0.3163339091885522,0.9518838057611306,0
58,45097,0,46,0.09705413098337767,0.7381462844673897,0
23,20332,1,65,0.43266010769071683,0.6932097779818085,1
36,19621,0,48,0.33811577165956275,0.2617431721831024,0
50,16334,1,199,0.12261922045743845,0.9247686864359017,0
22,23174,2,21,0.2961171306119089,0.1795438707941669,0
37,38653,0,85,0.8864360553553905,0.9048966114731264,1
32,45502,0,25,0.3020488654893402,0.31266254334591037,0
55,41674,0,136,0.7139554232420516,0.13016359387766874,1
21,42260,2,148,0.6120470796577556,0.8266830272711707,1
35,47498,1,94,0.4271811624083718,0.002495453600829145,1
46,7073,1,190,0.23902563680366917,0.8320883176808307,0
57,54464,0,106,0.36901469934594544,0.2623118420459759,0
41,11269,0,133,0.5921072134710428,0.8847212727556213,0
51,59469,0,13,0.35075321474935495,0.6914791822415791,0
45,22194,0,160,0.21489643357423183,0.6661833328505901,0
43,31811,2,70,0.1164627488916321,0.3653195631648434,0
44,11841,0,151,0.8797669379095653,0.05940297389077098,0
58,48723,2,74,0.44031297575190564,0.8300730982055773,1
48,39800,0,119,0.6252083217429301,0.17090379517652798,1
41,14699,1,111,0.49041036113680525,0.3722586418947522,0
38,50505,1,50,0.8725665183579634,0.6003546855090818,1
56,15762,0,129,0.5469348524482108,0.4822537385606217,1
55,44897,0,142,0.48078141794911333,0.19866063517131805,1
29,56857,2,162,0.9246009904217126,0.1406163568822839,1
58,46556,0,35,0.7196895960453545,0.12324627225029061,1
50,7147,0,117,0.11154990734685732,0.8630078814992009,0
54,38383,0,166,0.17770446119681405,0.031559549061333625,0
52,38715,1,3,0.7871228629394419,0.9770142595998943,0
23,43445,2,191,0.8358513211799543,0.1985286903854141,1
23,58803,1,5,0.5451908290902965,0.11032229687907813,0
48,45634,2,184,0.5544552278666393,0.5769716547767951,1
35,7013,1,157,0.6319329628514445,0.07998595794069663,0
43,25081,0,109,0.4391157742826395,0.6024532631635949,1
31,21874,1,98,0.680199123483904,0.8506266448136132,1
52,58502,1,121,0.10848125756641569,0.047898021467424834,0
56,56580,2,116,0.9612792423673864,0.7998686045285441,1
53,42755,2,95,0.7501548237949217,0.3944774409821187,1
44,13733,1,66,0.6311742040090069,0.15949063383120998,0
59,14479,2,119,0.3163220570094807,0.17609648026745905,0
54,14825,2,14,0.16095548745672916,0.9187645436942262,0
48,26304,2,16,0.40934296382894464,0.11060575194066447,1
57,40694,2,17,0.6615767405740585,0.866782787115657,1
27,45050,2,114,0.6337097434231109,0.5442446209836146,1
24,20635,1,146,0.3826411550655715,0.03905617881643908,0
57,53615,2,75,0.6132863938331298,0.4644761457173383,1
21,25760,0,87,0.8137482955675476,0.8174495144763007,1
21,14490,1,196,0.026284772337607065,0.7262027876391004,0
40,26252,1,151,0.4506210479302757,0.48878241768471786,1
39,44754,1,90,0.758555228466791,0.860049879696217,1
49,11862,2,47,0.5461444704633772,0.1203647617802297,0
30,49927,0,157,0.65147608792907,0.9099410533923689,1
38,9423,2,14,0.516676392605342,0.8464412084833488,0
48,15450,1,174,0.991874544682311,0.708276825657236,1
55,45927,1,122,0.054621536489038225,0.8178877421287493,0
51,39841,1,126,0.4910448217723773,0.543815506842666,1
47,27554,1,171,0.09141654911451769,0.6751624290976669,0
31,54853,2,97,0.15978556211357042,0.5605980707077789,0
58,36826,0,154,0.38303835041826184,0.3554285305079493,0
25,47879,0,83,0.1555400915004873,0.5688607973611776,0
28,11825,1,191,0.963687165956651,0.2574653325319257,0
54,48420,0,40,0.9467897767251591,0.44027917084078527,1
32,17454,1,95,0.3361096462206038,0.2807754072602432,0
58,29251,1,67,0.6397477120376796,0.12288778946138901,1
21,25648,0,4,0.5337533205937861,0.32186185638990616,0
51,45736,1,52,0.8155869805157686,0.8519872181847706,1
24,29530,0,121,0.6274456098169422,0.3810807706423057,1
25,17516,1,135,0.000252454490562104,0.7480036489688691,0
50,52058,0,21,0.7631743856097388,0.17519785423816125,1
44,45544,1,105,0.7468481212961181,0.4244191591676416,1
23,13558,0,6,0.509722705566481,0.11485606933517656,0
31,13719,1,149,0.9029189732330538,0.1386210633674897,0
24,9886,1,45,0.9084462056904016,0.6174363798900692,0
46,33185,1,29,0.5239116767043972,0.6074818174490111,1
47,58087,0,125,0.6079882311965377,0.21337190735486222,1
47,42387,2,100,0.9965220719246723,0.47442319428879864,1
26,26575,1,143,0.2988202348114175,0.8633061669779479,0
35,51724,1,78,0.32461724231147737,0.17420150867648287,0
50,48113,0,132,0.18277390266349636,0.019210533073514835,0
57,44643,1,66,0.895866939157868,0.6519951406635723,1
57,15100,1,22,0.7444883899492662,0.053498208088684995,1
57,12856,1,188,0.10564284887024189,0.9799402385724459,0
55,43169,1,73,0.9817673511979657,0.609620283798881,1
43,33804,2,4,0.730961708161116,0.4703963528439723,0
26,40790,2,150,0.8505221096049745,0.42999254002430676,1
24,35988,1,81,0.048150789173200925,0.5730706585169314,0
38,49443,1,24,0.5049609189421677,0.09062443672021492,1
29,15912,1,7,0.6985982867270393,0.9300190588194958,0
49,43506,2,148,0.5429465845718413,0.6256420685518778,1
33,52894,2,1,0.6666474656992775,0.1839784976109088,0
37,27368,0,21,0.8178740635904725,0.5625810537646628,1
52,6770,0,71,0.3743370629601962,0.13325650583301163,0
42,17305,1,86,0.8486686756187097,0.017552717558312114,1
24,14969,1,71,0.16291610476529073,0.630516985213998,0
25,17404,2,67,0.27088605502637475,0.6484833418701278,0
57,13989,1,63,0.043345619927325774,0.5836965828034155,0
33,40983,1,93,0.3644268113352511,0.18348320436002308,0
54,49748,2,18,0.3799095448241203,0.603429858494767,0
42,44462,2,127,0.8052705972072509,0.056510940924519804,1
43,24360,2,86,0.653130670289656,0.6092383555719223,1
23,25121,2,81,0.43672255815566663,0.5540170191076188,1
54,31287,0,180,0.6521139786237482,0.6552548308390995,1
52,54904,2,86,0.05278335051569116,0.8954756057523938,0
41,48429,2,96,0.1802715360183761,0.8503581052395366,0
41,39160,1,51,0.626947855241755,0.9806541915625387,1
31,11789,1,174,0.6413668192253023,0.976241032936575,0
59,32181,1,81,0.7741346587074271,0.7723196933737526,1
24,19385,0,181,0.4029997590536022,0.956419622177728,1
21,22061,2,171,0.7225540966161562,0.867283885889112,1
48,5105,2,96,0.6839803325601894,0.7275824498949729,0
44,49247,0,134,0.9633933783698491,0.0753842546437552,1
55,26137,2,114,0.21513022642467916,0.049049888269887765,0
33,39714,1,91,0.5516795637526395,0.8375995675057702,1
54,10544,0,0,0.6017644421104693,0.4896558578716983,0
31,55247,2,62,0.9986478849342207,0.8146066843749209,1
56,18275,0,166,0.2011841421666517,0.3129182706552194,0
37,44753,0,18,0.5232180199672922,0.3976498583230128,1
55,39550,2,30,0.34618530771363887,0.7001867210119319,0
38,58693,1,76,0.5258929685789998,0.9153267369320932,1
42,24641,2,120,0.23212860210310593,0.08776147447888594,0
44,11213,2,23,0.04761237842748811,0.8614781446346063,0
39,19485,1,68,0.5725654538976889,0.7930127248793652,1
57,20605,2,192,0.33585431586083214,0.31553927072985466,0
59,42637,2,160,0.18194140174843365,0.3552166141315596,0
41,55713,2,58,0.32393556607803375,0.04646147722190963,0
28,25390,0,113,0.04928020144774492,0.015740611116717984,0
48,14867,0,160,0.9504422340901033,0.4770061263577291,0
25,8981,0,159,0.5811479149732605,0.09553964549731053,0
37,14493,2,186,0.8147686813470248,0.19400181441521303,0
57,10682,1,100,0.4231181975477304,0.8467671995266636,0
56,10782,0,168,0.9033146675661857,0.5710283912504525,0
39,55095,1,11,0.48331822155225335,0.6336324372661134,1
47,58702,2,118,0.5739453222006694,0.18747933083192003,1
54,34799,0,138,0.49179398006265684,0.8286618044544195,1
31,46905,2,96,0.7332782958676516,0.8679797724397476,1
32,21984,1,146,0.5666560776020624,0.5233275937130434,1
41,50780,0,181,0.2715989235803977,0.9125577718786598,0
31,27760,0,56,0.1455395313226463,0.8448286249545817,0
59,30993,0,41,0.6061243888829777,0.731324176674438,1
48,6524,0,97,0.48917996154703625,0.7340759156936286,0
25,57918,1,198,0.09597569669611294,0.10539347395086329,0
37,54402,0,30,0.3956174657932684,0.2708360376956658,0
40,31120,2,179,0.5147764220004536,0.06684721981767605,1
32,5078,0,1,0.82689323382559,0.008681209226308662,0
26,40891,1,165,0.07610105583336235,0.15830953138391013,0
37,30473,0,31,0.3484953482460029,0.88048718264694,0
39,44832,1,137,0.8226561227103854,0.23987405903605152,1
46,50836,1,104,0.6484239317715788,0.9701539625917217,1
52,13417,2,135,0.2899583218037868,0.5972909995612061,0
26,18362,0,74,0.8453351220226424,0.23725848763469037,1
56,6209,0,104,0.49329358056269235,0.4971308034842128,0
58,42921,0,147,0.49835189131046054,0.21909482270011538,1
31,9898,2,147,0.9765873392003843,0.9839735581823739,0
53,23562,2,126,0.9471165032363784,0.8472649839049639,1
44,15871,1,8,0.3585326833698439,0.026238788782329103,0
43,12610,1,199,0.1405791286630823,0.9477760314674711,0
35,48845,1,14,0.32566673227809406,0.7210651073028873,0
47,32382,2,96,0.03048326031138804,0.08238125202127833,0
31,20791,2,104,0.020767886710391203,0.6706377463264456,0
37,40312,2,62,0.3955221362514192,0.6469266979656855,0
34,43290,1,20,0.9410198226972342,0.21878874580758345,1
47,7370,2,4,0.8713573412322078,0.7584467000075756,0
38,24665,1,124,0.511442833917623,0.08706470331296712,1
48,9710,1,162,0.5652263811708307,0.4894451812312478,0
24,5328,0,84,0.005933496746056477,0.009923207163087922,0
27,51451,0,195,0.2155011558337655,0.9687374888947464,0
55,43347,0,112,0.024774126934383744,0.7515636317769093,0
29,25612,1,175,0.7545395326953875,0.15885207615965602,1
28,50890,0,79,0.14564579602649774,0.341674039951283,0
37,11794,0,189,0.8690471024768169,0.16056237780817628,0
37,37888,0,115,0.6433243136757882,0.7666174641293146,1
53,11749,2,162,0.22941867651571335,0.05889632542771517,0
52,51531,1,197,0.15772031708324974,0.8404066555637142,0
28,55116,0,96,0.6276247009230531,0.9421963388357298,1
39,25608,2,20,0.9008369802823235,0.6766279428062999,1
58,20450,2,79,0.7183602189143816,0.2129654500014342,1
23,8675,2,38,0.3485466516033776,0.3600900958135508,0
25,59846,0,161,0.5873835952686471,0.47723987480893126,1
33,23460,2,120,0.3107616953724214,0.6046247722022537,0
51,43411,1,123,0.9991495667786588,0.6686630898116874,1
36,16560,2,142,0.7488391884618512,0.5542147153188828,1
52,59401,2,5,0.6143816397567536,0.35131392082185575,0
42,55468,2,193,0.4232591427658292,0.890917280564903,1
49,55348,2,55,0.6181522902595573,0.08139205801795824,1
42,37463,1,48,0.3416160624673348,0.46625605424349503,0
23,36663,0,91,0.028864839458030755,0.7755648384674807,0
30,53151,1,128,0.39508852235663283,0.060872665291400896,0
41,8170,1,64,0.930480819579867,0.7053352168113012,0
36,38123,0,27,0.6263010947738659,0.819711622753325,1
32,33810,2,99,0.08395570307090161,0.6608312985270522,0
22,14718,0,147,0.8849936133950259,0.012936892275355993,0
44,5028,0,175,0.26887484934151484,0.18013702713220625,0
55,52599,1,71,0.24376949308272744,0.34211307889195075,0
50,22397,0,64,0.2970909687803208,0.2336900356380459,0
50,48662,2,50,0.5772022361259574,0.9626521402274274,1
55,46787,1,170,0.5446880934339766,0.6515939141137936,1
39,50406,2,48,0.4914137546228817,0.2969709573515703,1
28,52657,1,152,0.717536863512627,0.9296974986654456,1
46,7024,2,73,0.316537731334959,0.7405941994761869,0
27,43607,0,168,0.7820645215724311,0.28460721182704196,1
50,18503,0,198,0.17532167837859913,0.3788815694019554,0
27,59943,0,191,0.7826207890770093,0.19942885830395674,1
23,15303,2,188,0.6638101052502828,0.9710739982658219,1
21,22138,1,11,0.6832083095475865,0.5172964958900732,1
56,30345,1,103,0.48155339712726,0.8960566874979846,1
45,57887,1,80,0.6670015326808647,0.3464997710168477,1
57,55390,0,196,0.07979704655945741,0.8608416030974757,0
21,34505,2,126,0.8515511170493673,0.05388684842716396,1
35,6906,1,13,0.05554723348764601,0.982090317524288,0
57,45167,2,33,0.14874150987149748,0.9120343670333027,0
33,12961,1,47,0.5767897084972363,0.36320294477665493,0
28,31140,0,60,0.7394114554566915,0.7747221653145774,1
25,58753,2,34,0.07625156434625346,0.752257926473826,0
29,17031,1,118,0.9207648141223198,0.9012547971029317,1
21,20128,1,64,0.9736076488006986,0.3072549811288111,1
56,20663,1,58,0.605950173007711,0.4655200053141495,1
55,39228,1,35,0.48124345537683655,0.8649996126060531,1
22,20682,0,146,0.7413949722797497,0.778579454135216,1
43,20193,1,41,0.3283573523272054,0.39346671874027916,0
29,33561,1,68,0.49326443410510645,0.8457252329121221,1
54,55568,0,146,0.9161510268144013,0.04695403923240149,1
34,48813,1,106,0.9556554252415336,0.7820463029629902,1
24,12766,2,38,0.927069116051185,0.20676585943370063,0
50,34844,2,68,0.26244806696384015,0.2861209078237872,0
51,34432,1,179,0.2324690402167634,0.49321484359559364,0
58,34504,0,11,0.29766450592931426,0.4497345010699739,0
31,55580,0,82,0.4413111123884602,0.5205701068698809,1
55,42146,0,174,0.3141674127919636,0.5447755956720238,0
28,45297,1,35,0.37421279573905797,0.33152769103149693,0
23,25858,1,125,0.6206369521207595,0.17522751301703,1
34,8071,2,62,0.7625256770939759,0.768481229287306,0
33,21939,0,75,0.735558198267917,0.3999761490871421,1
52,29931,1,81,0.814423567079152,0.505840862459059,1
54,55715,1,50,0.03218440321540217,0.6446967183511181,0
39,49460,1,42,0.04773378967875608,0.909637922306656,0
58,6040,0,33,0.7893829606886293,0.7075528311402199,0
36,7686,0,96,0.5330788223246319,0.04545922559038451,0
22,17666,2,48,0.5781406737621203,0.8385603633980176,1
37,40321,0,145,0.052586860214377085,0.9893550151275191,0
54,6779,1,124,0.2553138011712709,0.47248502537138215,0
36,18186,2,188,0.6383543048854777,0.9695903364546007,1
58,21459,0,56,0.8591818901106761,0.5473287423431494,1
22,25710,0,92,0.9169833971814025,0.4596159958719498,1
22,27219,0,108,0.5004194958350817,0.33140476472745506,1
46,10057,0,4,0.5454742327381976,0.6575548758333388,0
33,23733,1,23,0.8330496310689909,0.2298204205250446,1
51,24157,0,191,0.5376246007473546,0.10493421851440432,1
54,40030,1,58,0.5168585255373174,0.02723710258421408,1
59,24613,1,37,0.9050840377609537,0.29238011271526376,1
23,48076,1,160,0.7899327210558801,0.39577083216703823,1
28,54544,2,9,0.9090725263612945,0.5520766962812478,0
43,22492,1,164,0.2182470547811538,0.29274982518700643,0
34,25746,0,125,0.5243754866553567,0.9840595723854112,1
47,10188,2,10,0.842472128593358,0.2917451682411676,0
